Source;Lyrics File;Song ID;Song Title;File Path;IsMatch;Artist;Album;Score;Status;Has Variants;Variant Rank
qmusic;061 - LENARA OSMANOVA - BEYAZ GEMİ;nUEthfrWpcwI2qSu02oeEK;Lenara Osmanova-Beyaz gemi;scripts/lyrics_qmusic/061 - LENARA OSMANOVA - BEYAZ GEMİ.txt;Y;Lenara Osmanova;Lenara Osmanova;1.01;HIGH;YES;1/2
crh_lt;Lenara Osmanova - Beyaz Gemi Беяз геми;nUEthfrWpcwI2qSu02oeEK;Lenara Osmanova-Beyaz gemi;scripts/lyrics_crh_lt/Lenara Osmanova - Beyaz Gemi Беяз геми.txt;Y;Lenara Osmanova;Lenara Osmanova;0.91;HIGH;YES;2/2
crh_lt;Asan Hayretdinov - Yanımdasıñ;rWj5fhbDTgEqmjiwLBkqWd;Asan Hayretdinov-Yanımdasıñ;scripts/lyrics_crh_lt/Asan Hayretdinov - Yanımdasıñ.txt;Y;Asan Hayretdinov;Asan Hayretdinov;1.04;HIGH;NO;
crh_lt;Reyana Kadırova - Tavğa bardım;GCDwfFXydasnBLWDhaRuo3;Reyana Kadırova-Tavğa bardım;scripts/lyrics_crh_lt/Reyana Kadırova - Tavğa bardım.txt;Y;Reyana Kadırova;Reyana Kadırova;1.05;HIGH;YES;1/2
crh_lt;Raziye Seytablayeva - Sevda oldım;PK0TKo0YRn25PU3vIqgdhJ;Raziye Seytablayeva - Sevda oldım;scripts/lyrics_crh_lt/Raziye Seytablayeva - Sevda oldım.txt;Y;Raziye Seytablayeva;Raziye Seytablayeva;1.1;HIGH;NO;
crh_lt;Afize Yusuf-Qızı - Deñiz dalğasız olmaz;MuK8B1OBUOnl7ujJVDM0by;Afize Yusuf-qızı-Deñiz dalğasız olmaz;scripts/lyrics_crh_lt/Afize Yusuf-Qızı - Deñiz dalğasız olmaz.txt;Y;Afize Yusuf-qızı;Afize Yusuf-qızı;1.03;HIGH;NO;
crh_lt;Jamala - Meni ğamdan azat eyle;SRe6TN9CrK3yFAZXL7derV;Jamala-Meni ğamdan azat eyle;scripts/lyrics_crh_lt/Jamala - Meni ğamdan azat eyle.txt;Y;Jamala;Jamala;1.05;HIGH;NO;
crh_lt;Zore Kadıyeva - Bayraq;RUbDUuuo6hi857eXlj9a74;Zore Kadıyeva-Bayraq;scripts/lyrics_crh_lt/Zore Kadıyeva - Bayraq.txt;Y;Zore Kadıyeva;Zore Kadıyeva;1.07;HIGH;NO;
crh_lt;Ediye Topçi - Qolda filcanım;xWnzFuR5bTGArTmGlnCQua;Ediye Topçi-Qolda filcanım;scripts/lyrics_crh_lt/Ediye Topçi - Qolda filcanım.txt;Y;Ediye Topçi;Ediye Topçi;0.94;HIGH;NO;
crh_lt;Asan Bilâlov - Baydarava Yolları;yOBFmZJULcfX4Q5g0nJM4f;Fevzi Bilâlov-Baydarava yolları;scripts/lyrics_crh_lt/Asan Bilâlov - Baydarava Yolları.txt;Y;Fevzi Bilâlov;Fevzi Bilâlov;0.81;HIGH;NO;
crh_lt;Güzel - Yel olsam;1pP6WjuAHt6rFapxmAO4nk;Güzel-Yel olsam;scripts/lyrics_crh_lt/Güzel - Yel olsam.txt;Y;Güzel;Güzel;0.9;HIGH;YES;1/2
crh_lt;Aliye Yakubova - Erecebim;iLOIPsXYf3wewlrp8cLvX2;Aliye Yakubova-Erecebim;scripts/lyrics_crh_lt/Aliye Yakubova - Erecebim.txt;Y;Aliye Hacabadinova;Aliye Hacabadinova;0.98;HIGH;NO;
crh_lt;Raziye Seytablayeva - Şaq-şaq;IqUk4aIh9xk2BOQd6whfOd;Raziye Seytablayeva - Şaq-şaq;scripts/lyrics_crh_lt/Raziye Seytablayeva - Şaq-şaq.txt;Y;Raziye Seytablayeva;Raziye Seytablayeva;1.02;HIGH;NO;
crh_lt;Emine Mustafayeva - Dostum;KRXr4Erom5DpsEGQ8aNCkR;Emine Mustafayeva-Dostum;scripts/lyrics_crh_lt/Emine Mustafayeva - Dostum.txt;Y;Emine Mustafayeva;Emine Mustafayeva;1.08;HIGH;YES;1/2
crh_lt;Afize Yusuf-Qızı - Beşik yırı;1VSPWVGzvPeSMH9aj7HbPC;Afize Yusuf-qızı-Beşik yırı;scripts/lyrics_crh_lt/Afize Yusuf-Qızı - Beşik yırı.txt;Y;Afize Yusuf-qızı;Afize Yusuf-qızı;1.04;HIGH;NO;
crh_lt;Asiye Saale - Seit-Asan;KCrarFRKXtpslMVLVrmdDY;Asiye Saale-Seitasan;scripts/lyrics_crh_lt/Asiye Saale - Seit-Asan.txt;Y;Asiye Saale;Asiye Saale;1.07;HIGH;NO;
crh_lt;Zeynep Seytumerova - Aldatma qıznı;5ciPlg5z38UkPi8kcNQdf3;Zeynep Seytumerova-Aldatma qıznı;scripts/lyrics_crh_lt/Zeynep Seytumerova - Aldatma qıznı.txt;Y;Zeynep Seytumerova;Zeynep Seytumerova;1.08;HIGH;NO;
crh_lt;Raziye Seytablayeva - Eki pugu;lLPv3rJiwhpAk20lIlgRcj;Raziye Seytablayeva-Eki puğu;scripts/lyrics_crh_lt/Raziye Seytablayeva - Eki pugu.txt;Y;Raziye Seytablayeva;Raziye Seytablayeva;1.08;HIGH;NO;
crh_lt;Elnara Küçük - Sevgiñ ateş kibi;wRH67WFR2V9kIKIO5kH72M;Elnara Küçük-Sevgiñ ateş kibi;scripts/lyrics_crh_lt/Elnara Küçük - Sevgiñ ateş kibi.txt;Y;Elnara Küçük;Elnara Küçük;0.81;HIGH;NO;
crh_lt;Halisa Ablayeva - Къаленинъ тюбюнде;N2QjRe6HCmQEYN2Q1EYGxd;Halisa Ablayeva-Qaleniñ tübünde;scripts/lyrics_crh_lt/Halisa Ablayeva - Къаленинъ тюбюнде.txt;Y;Halisa Ablayeva;Halisa Ablayeva;1.02;HIGH;NO;
crh_lt;Rustem Memetov - Kel, Mavı Közlüm(Кель, мавы козьлюм);HVBLUq6K4bu0pLLQvohXGN;Rustem Memetov-Kel, mavı közlüm;scripts/lyrics_crh_lt/Rustem Memetov - Kel, Mavı Közlüm(Кель, мавы козьлюм).txt;Y;Rustem Memetov;Rustem Memetov;0.87;HIGH;NO;
crh_lt;Aliye Yakubova - Yosmam;yjbsX6hTPe1kVphk3UQ1No;Aliye Yakubova-Yosmam;scripts/lyrics_crh_lt/Aliye Yakubova - Yosmam.txt;Y;Aliye Hacabadinova;Aliye Hacabadinova;0.98;HIGH;NO;
crh_lt;Arsen Bekirov - Sağınam;3Khgn79b7d64KVssNUsvzh;Arsen Bekirov-Sağınam;scripts/lyrics_crh_lt/Arsen Bekirov - Sağınam.txt;Y;Arsen Bekirov;Arsen Bekirov;1.03;HIGH;NO;
crh_lt;Sabriye Erecepova - Qaynana ve kelin;ALDRnrUw01An9xtJqS6T7v;Sabriye Erecepova-Qaynana ve kelin;scripts/lyrics_crh_lt/Sabriye Erecepova - Qaynana ve kelin.txt;Y;Sabriye Erecepova;Sabriye Erecepova;1.09;HIGH;NO;
crh_lt;Emiliya Ablayeva - Elvida;kp8cv5INf25Os2ahRDQt8i;Emiliya Ablayeva-Elvida;scripts/lyrics_crh_lt/Emiliya Ablayeva - Elvida.txt;Y;Emiliya Ablayeva;Emiliya Ablayeva;1.08;HIGH;NO;
crh_lt;Lenara Osmanova - Ateş Атеш;2ajprHgTYgwlRCiIKBErYP;Lenara Osmanova-Ateş;scripts/lyrics_crh_lt/Lenara Osmanova - Ateş Атеш.txt;Y;Lenara Osmanova;Lenara Osmanova;0.92;HIGH;NO;
crh_lt;Asiye Saale - Doğğan yerim dağ-dereler;kO9BIEM7SlJMxkVQbLF4Qb;Асие Саале - Догъгъан ерим дагъ-дерелер;scripts/lyrics_crh_lt/Asiye Saale - Doğğan yerim dağ-dereler.txt;Y;Asiye Saale;Asiye Saale;1.07;HIGH;NO;
crh_lt;Asiye Saale - Küzde yapraq tökülür;SXJpKkjatueQka7i1olhWT;Asiye Saale ve ATR ansambli-Küzde yapraq tökülür;scripts/lyrics_crh_lt/Asiye Saale - Küzde yapraq tökülür.txt;Y;Asiye Saale;Asiye Saale;0.81;HIGH;NO;
crh_lt;Elvina Yuldaşeva - Vatanım Qırım;jS7TMEgU9Z5c37knwpswm2;Elvina Yuldaşeva-Vatanım Qırım;scripts/lyrics_crh_lt/Elvina Yuldaşeva - Vatanım Qırım.txt;Y;Elvina Yuldaşeva;Elvina Yuldaşeva;0.95;HIGH;NO;
crh_lt;Üsniye İbraimova - Terligim;OKv8g2yuiaRQQZqbEKbiR0;Üsniye İbraimova-Terligim;scripts/lyrics_crh_lt/Üsniye İbraimova - Terligim.txt;Y;Üsniye İbraimova;Üsniye İbraimova;1.08;HIGH;NO;
crh_lt;Eshnight - Nege Kerek (Неге Керек);Z8TiS7j2XlbvMtyJesesaN;Eshnight-Nege kerek;scripts/lyrics_crh_lt/Eshnight - Nege Kerek (Неге Керек).txt;Y;Eshnight;Eshnight;0.85;HIGH;NO;
crh_lt;Üriye Kermençikli - Anteresi ala beñzeyür;z09asVvGxdaCmsywxQjvHx;Üriye Kermençikli-Anterisi ala beñzeyur;scripts/lyrics_crh_lt/Üriye Kermençikli - Anteresi ala beñzeyür.txt;Y;Üriye Kermençikli;Üriye Kermençikli;0.86;HIGH;NO;
crh_lt;Şefika Tatarisova - Qaranfil;BN0jatdxu5YXCJziRMSLDt;Şefika Tatarisova-Qaranfil;scripts/lyrics_crh_lt/Şefika Tatarisova - Qaranfil.txt;Y;Şefika Tatarisova;Şefika Tatarisova;0.94;HIGH;NO;
crh_lt;Elzara Batalova - Em seversiñ, em sevmezsiñ;dDZMAwMaB3fTRRoKrPMeBY;Elzara Batalova-Em seversiñ (Live);scripts/lyrics_crh_lt/Elzara Batalova - Em seversiñ, em sevmezsiñ.txt;Y;Elzara Batalova;Elzara Batalova;0.86;HIGH;NO;
crh_lt;Afize Yusuf-Qızı - Yürekten;f3PvkTuY2eKf43CqMHrL2N;Afize Yusuf-qızı-Yürekten;scripts/lyrics_crh_lt/Afize Yusuf-Qızı - Yürekten.txt;Y;Afize Yusuf-qızı;Afize Yusuf-qızı;1.04;HIGH;NO;
crh_lt;Marlen Settarov - İç suçlu degilsiñ sen;2ExFInaxJEHRixBI3eIC4A;Marlen Settarov-İç suçlu degilsiñ sen;scripts/lyrics_crh_lt/Marlen Settarov - İç suçlu degilsiñ sen.txt;Y;Marlen Settarov;Marlen Settarov;1;HIGH;NO;
crh_lt;Asan Hayretdinov - Sevgi ikâyesi;sKSJ6Yjli6NCPrEejVJxEw;Asan Hayretdinov-Sevgi ikâyesi;scripts/lyrics_crh_lt/Asan Hayretdinov - Sevgi ikâyesi.txt;Y;Asan Hayretdinov;Asan Hayretdinov;1.07;HIGH;NO;
crh_lt;Güzel - Sevgi dağları;85XksWTF69TZ4JrbTXC4eQ;Güzel-Sevgi dağları;scripts/lyrics_crh_lt/Güzel - Sevgi dağları.txt;Y;Güzel;Güzel;0.86;HIGH;NO;
crh_lt;Reyana Kadırova - Dağdan endi bir qozu;qVUfSgtjFm5oC0QMCXX1vb;Reyana Kadırova-Dağdan endi bir qozu;scripts/lyrics_crh_lt/Reyana Kadırova - Dağdan endi bir qozu.txt;Y;Reyana Kadırova;Reyana Kadırova;1.06;HIGH;NO;
crh_lt;Zore Kadıyeva - Körbegim;a3YOIkyD65R6sTeL9a2pxG;Zore Kadıyeva-Körbegim;scripts/lyrics_crh_lt/Zore Kadıyeva - Körbegim.txt;Y;Zore Kadıyeva;Zore Kadıyeva;1.03;HIGH;NO;
crh_lt;Aliye Bekirova - Vatanda Sevip Yaşa;LRdxHvE7H8ZzcboE7qjbbp;Aliye Bekirova - Vatanda sevip yaşa;scripts/lyrics_crh_lt/Aliye Bekirova - Vatanda Sevip Yaşa.txt;Y;Aliye Bekirova;Aliye Bekirova;1.07;HIGH;NO;
qmusic;018 - FAETON - MEMLEKETİM;2ZEYCm7ocSjonFPYlf1fQJ;Faeton-Memleketim;scripts/lyrics_qmusic/018 - FAETON - MEMLEKETİM.txt;Y;Faeton;Faeton;0.96;HIGH;NO;
qmusic;062 - SERVER KAKURA - EBABİL;KlUtqKzU71XkmQiwVbk1Wf;Server Kakura-Ebabil;scripts/lyrics_qmusic/062 - SERVER KAKURA - EBABİL.txt;Y;Server Kakura;Server Kakura;0.98;HIGH;NO;
qmusic;017 - EMİLİYA ABLAYEVA - DOSTUM;UGmw0YBivt6NwcKmXuKaDr;Emiliya Ablayeva-Dostum;scripts/lyrics_qmusic/017 - EMİLİYA ABLAYEVA - DOSTUM.txt;Y;Emiliya Ablayeva;Emiliya Ablayeva;1;HIGH;NO;
qmusic;053 - ELZARA BATALOVA - EY, OĞLAN;DrT9Mqi7i5YvfmONesL2Fs;Elzara Batalova-Ey, oğlan;scripts/lyrics_qmusic/053 - ELZARA BATALOVA - EY, OĞLAN.txt;Y;Elzara Batalova;Elzara Batalova;0.96;HIGH;NO;
qmusic;049 - Server Kakura - Qırımım;zElSbaR7NPzz3wNOn3tegY;Server Kakura - Qırımım;scripts/lyrics_qmusic/049 - Server Kakura - Qırımım.txt;Y;Server Kakura;Server Kakura;1.01;HIGH;NO;
qmusic;031 - Yalcin Faik - Ant etkenmen aytaman;mQf6c6YZj0VoSiV6Qw92jz;Yalçın Faik-Ant etkenmen aytaman;scripts/lyrics_qmusic/031 - Yalcin Faik - Ant etkenmen aytaman.txt;Y;Yalçın Faik;Yalçın Faik;0.9;HIGH;NO;
qmusic;050 - NAZİFE REİZOVA - GİDENE BAH GİDENE;HEZP1fIoDfIs2ngG9ptbBt;Nazife Reizova - Gidene baq gidene;scripts/lyrics_qmusic/050 - NAZİFE REİZOVA - GİDENE BAH GİDENE.txt;Y;Nazife Reizova;Nazife Reizova;1.01;HIGH;NO;
qmusic;046 - RİKA ÇİNGİZ - AT MENİ;QgBZFOuhSePMkQSUsvYQeF;Rika Çingiz-At meni;scripts/lyrics_qmusic/046 - RİKA ÇİNGİZ - AT MENİ.txt;Y;Rika Çingiz;Rika Çingiz;0.83;HIGH;NO;
crh_lt;Unknown - Aydı, kel!;JLXkEv4VT4edsNYSgvum1J;FaTima-Aydı kel;scripts/lyrics_crh_lt/Unknown - Aydı, kel!.txt;Y;FaTima;FaTima;0.53;LOW;YES;2/2
sattarov;Эреджебим;19dCgtOay0KPUrcLxG3KCh;Arsen Osmanov-Erecebim;scripts/lyrics_sattarov/Эреджебим.txt;Y;Arsen Osmanov;Arsen Osmanov;0.55;LOW;NO;
sattarov;Эльхамдюллиля;XLRTrFbcdlUFRg0Fsw8289;Ernes Emirasanov-Elhamdülillâ;scripts/lyrics_sattarov/Эльхамдюллиля.txt;Y;Ernes Emirasanov;Ernes Emirasanov;0.52;LOW;NO;
sattarov;ЭБЕДИЙ;6DADnxcMrC78ShLKVLhYmm;Faeton-Ediye;scripts/lyrics_sattarov/ЭБЕДИЙ.txt;Y;Faeton;Faeton;0.59;LOW;NO;
sattarov;ХАЛВАДЖИ;hrCblBWV35UKG0nmjppYqa;Hayat-Elvacı;scripts/lyrics_sattarov/ХАЛВАДЖИ.txt;Y;Hayat;Hayat;0.53;LOW;NO;
sattarov;Эдие;jme2WNRg9hArb7rQNIyjCm;Sanat-Ediye;scripts/lyrics_sattarov/Эдие.txt;Y;Sanat;Sanat;0.57;LOW;NO;
sattarov;Хош кельдыныз мусафирлер;DEjNQUiPmnsSxeU6W14zTa;Qirim Yankisi - Hoşgeldiniz misafirler;scripts/lyrics_sattarov/Хош кельдыныз мусафирлер.txt;Y;Qırım Yankısı;Qırım Yankısı;0.58;LOW;NO;
sattarov;ЧИМЧАРАЙ;VAgsa3obVnpe24B94xLas1;Destan-Çimçaray;scripts/lyrics_sattarov/ЧИМЧАРАЙ.txt;Y;Destan (Fevzi Aliyev);Destan (Fevzi Aliyev);0.55;LOW;YES;2/2
crh_lt;Bekir Çoban-Zade - Bulutlar;3HEExoMucMhlY4D8pfhBSZ;Femiy Mustafayev-Bulutlar;scripts/lyrics_crh_lt/Bekir Çoban-Zade - Bulutlar.txt;Y;Femiy Mustafayev;Femiy Mustafayev;0.58;LOW;NO;
crh_lt;Unknown - Ah fadimem;f92yj4krLc2pM4fjuHR5l8;Susanna Memetova-Ah, Fatimem;scripts/lyrics_crh_lt/Unknown - Ah fadimem.txt;Y;Susanna Memetova;Susanna Memetova;0.59;LOW;NO;
crh_lt;Unknown - Sağındım (Obiymy);Az7JOcHXXntKqLxCtQS52b;Асан Хайретдинов - Сагъындым;scripts/lyrics_crh_lt/Unknown - Sağındım (Obiymy).txt;Y;Asan Hayretdinov;Asan Hayretdinov;0.5;LOW;NO;
crh_lt;Unknown Artist (Crimean Tatar) - Ant Etkenmen;mACSwUhH2pfEM5HQNNcm4V;Susanna Memetova-Ant etkenmen;scripts/lyrics_crh_lt/Unknown Artist (Crimean Tatar) - Ant Etkenmen.txt;Y;Susanna Memetova;Susanna Memetova;0.55;LOW;YES;2/2
crh_lt;Unknown - İnan Sen;szrDR4c2HMbcJoUvdps1cN;Zarema Şirinskaya-İnan sen;scripts/lyrics_crh_lt/Unknown - İnan Sen.txt;Y;Zarema Şirinskaya;Zarema Şirinskaya;0.49;LOW;NO;
crh_lt;Soviet Patriotic_Folk Songs - Не гузель ярашыр;B8WbsCVBlsrYzvUjLuadpI;Zeynep Lömanova-Ne güzel yaraşır;scripts/lyrics_crh_lt/Soviet Patriotic_Folk Songs - Не гузель ярашыр.txt;Y;Zeynep Lömanova;Zeynep Lömanova;0.49;LOW;NO;
crh_lt;Unknown - Qaytıp kel maña;rRssFfQPZXPEfOgnWCWvQn;Aliye Cepparova-Qaytıp kel maña;scripts/lyrics_crh_lt/Unknown - Qaytıp kel maña.txt;Y;Aliye Cepparova;Aliye Cepparova;0.57;LOW;NO;
crh_lt;Unknown - Yalvaram;TOTtQh1XLL1MHfjc6jn0Jm;Asan Umerov-Yalvaram;scripts/lyrics_crh_lt/Unknown - Yalvaram.txt;Y;Asan Umerov;Asan Umerov;0.57;LOW;NO;
qmusic;021 - Al qoyan canay çal qoyan canay;Rwoo3SmzBhkG2Rv0COdsYU;Yalçın Faik-Al qoyan canay;scripts/lyrics_qmusic/021 - Al qoyan canay çal qoyan canay.txt;Y;Yalçın Faik;Yalçın Faik;0.51;LOW;YES;2/2
crh_lt;Unknown - Uzaq Yoldan;lOzKGdWHd3lyQtaRlXEH8q;Zarema Şirinskaya-Uzaq yoldan;scripts/lyrics_crh_lt/Unknown - Uzaq Yoldan.txt;Y;Zarema Şirinskaya;Zarema Şirinskaya;0.55;LOW;NO;
crh_lt;Memet Niyazi - Tatar Barmı Dep Sorağanlarğa;sLQWLgXvfwa7kHzj5nRF0d;Gülizar Ümerova (Uzunlar, 1915)-Tatar barmı dep kim soray (halq icrası);scripts/lyrics_crh_lt/Memet Niyazi - Tatar Barmı Dep Sorağanlarğa.txt;Y;Halq icrası;Halq icrası;0.55;LOW;NO;
crh_lt;Unknown - Şu Yalta'dan Taş Yükledim;Wbrz1sFnlQxjWWYqjdiWLx;Nuran Taş-Şu Yaltadan;scripts/lyrics_crh_lt/Unknown - Şu Yalta'dan Taş Yükledim.txt;Y;Diger;Diger;0.5;LOW;YES;2/2
crh_lt;Crimean Tatar Folk - Bahchalarda kestane Багъчаларда кестане;FHqDEt03ClE1gnZUZYDV4H;Marlen Settarov-Bağçalarda kestane;scripts/lyrics_crh_lt/Crimean Tatar Folk - Bahchalarda kestane Багъчаларда кестане.txt;Y;Marlen Settarov;Marlen Settarov;0.58;LOW;NO;
crh_lt;Unknown - Tavğa bardım;GCDwfFXydasnBLWDhaRuo3;Reyana Kadırova-Tavğa bardım;scripts/lyrics_crh_lt/Unknown - Tavğa bardım.txt;Y;Reyana Kadırova;Reyana Kadırova;0.6;LOW;YES;2/2
crh_lt;Unknown - Sen eñ güzelsiñ;o2twQ8pzSouxeUE5zwVbsi;Aliye Cepparova-Sen eñ güzelsiñ;scripts/lyrics_crh_lt/Unknown - Sen eñ güzelsiñ.txt;Y;Aliye Cepparova;Aliye Cepparova;0.49;LOW;NO;
crh_lt;Unknown - Ногъай беитлери;jYAdwpgHywW67DUygYQRsd;Dilâver Osmanov-Noğay beyitleri;scripts/lyrics_crh_lt/Unknown - Ногъай беитлери.txt;Y;Dilâver Osmanov;Dilâver Osmanov;0.58;LOW;YES;4/4
crh_lt;National Anthems & Patriotic Songs - Crimean Tatars, Anthem of the - Ant Etkenmen;LpLHHslqaWKYOdYaBEOINu;Seytabla Memetov ve Dilâver Settarov-Ant etkenmen;scripts/lyrics_crh_lt/National Anthems & Patriotic Songs - Crimean Tatars, Anthem of the - Ant Etkenmen.txt;Y;Seytabla Memetov;Seytabla Memetov;0.46;LOW;NO;
crh_lt;Soviet Patriotic_Folk Songs - Порт-Артур;Rk5NVISZdbt6X9UtAktkKr;Destan-Port-Artur;scripts/lyrics_crh_lt/Soviet Patriotic_Folk Songs - Порт-Артур.txt;Y;Destan (Fevzi Aliyev);Destan (Fevzi Aliyev);0.51;LOW;NO;
qmusic;010 - GÜNAY – QIRIM QIZI;hxM0wtfRLjtPr6NuT0UpOR;Günay-Qırım qızı;scripts/lyrics_qmusic/010 - GÜNAY – QIRIM QIZI.txt;Y;Günay;Günay;0.57;LOW;YES;3/3
crh_lt;Karolina Cicha - Сыра-сыра джезвелер (Sira, sira djezveler);xBPCWnTtthIxgonYn0ZjoY;Elina Sosnovskaya - Sira-sira djezveler ;scripts/lyrics_crh_lt/Karolina Cicha - Сыра-сыра джезвелер (Sira, sira djezveler).txt;Y;Elina Sosnovskaya;Elina Sosnovskaya;0.59;LOW;NO;
crh_lt;Bekir Çoban-Zade - Tuvğan Til;yfy9V48JenOBhvTo3WhORV;Riza Yusuf-Tuvğan til;scripts/lyrics_crh_lt/Bekir Çoban-Zade - Tuvğan Til.txt;Y;Riza Yusuf;Riza Yusuf;0.57;LOW;NO;
qmusic;020 - On Eki De Ördek;7ShQKn3C2NMAul7kxwgkrP;İbrahim Dülger-On eki ördek;scripts/lyrics_qmusic/020 - On Eki De Ördek.txt;Y;Diger;Diger;0.53;LOW;YES;1/3
qmusic;064 - ON İKİ ÖRDEK;7ShQKn3C2NMAul7kxwgkrP;İbrahim Dülger-On eki ördek;scripts/lyrics_qmusic/064 - ON İKİ ÖRDEK.txt;Y;Diger;Diger;0.52;LOW;YES;2/3
qmusic;022 - Oneki de ördek;7ShQKn3C2NMAul7kxwgkrP;İbrahim Dülger-On eki ördek;scripts/lyrics_qmusic/022 - Oneki de ördek.txt;Y;Diger;Diger;0.5;LOW;YES;3/3
qmusic;045 - QINALI PARMAQ;EDNnIQ9jxKIzfHmYGPCdoG;Yıldız Ayhan-Qınalı parmaq;scripts/lyrics_qmusic/045 - QINALI PARMAQ.txt;Y;Yıldız Ayhan;Yıldız Ayhan;0.57;LOW;NO;
sattarov;Ягъма ягъмур;Li47oEUqTFWSNd7pEUmwij;Güneş-Yağma yağmur;scripts/lyrics_sattarov/Ягъма ягъмур.txt;Y;Güneş;Güneş;0.69;MEDIUM;NO;
sattarov;Чалбаш бора;pDnOcIaRyZFlzzl1eV4zGf;Güneş-Çalbaş bora;scripts/lyrics_sattarov/Чалбаш бора.txt;Y;Güneş;Güneş;0.67;MEDIUM;NO;
sattarov;ЧИП-ЧИП-ЧИПЧЕЛЕР;kcDvT4kSIRkPoQzshru2vw;Cipcelerim (Чипчелерим);scripts/lyrics_sattarov/ЧИП-ЧИП-ЧИПЧЕЛЕР.txt;Y;Bulbul Kids;Bulbul Kids;0.63;MEDIUM;NO;
qmusic;009 - GÜNAY – QIRIM DEP AYTALAR;pf1YHsdNkKd4w9lVlLsW8r;Günay-Qırım dep aytalar;scripts/lyrics_qmusic/009 - GÜNAY – QIRIM DEP AYTALAR.txt;Y;Günay;Günay;0.78;MEDIUM;YES;1/2
